,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
264,2023-01-12 00:00:00+00:00,Dubai,353.0,25.1,16.1,72.0,21.1,35.9,36.31666
265,2023-01-12 01:00:00+00:00,Dubai,366.0,31.65,15.95,63.0,20.7,36.1,36.616665
266,2023-01-12 02:00:00+00:00,Dubai,384.0,41.1,15.8,49.0,22.0,38.6,36.858334
267,2023-01-12 03:00:00+00:00,Dubai,401.0,53.65,16.35,33.0,25.3,44.0,37.241665
268,2023-01-12 04:00:00+00:00,Dubai,406.0,63.4,18.15,22.0,25.0,45.9,37.94166
269,2023-01-12 05:00:00+00:00,Dubai,406.0,73.4,20.7,12.0,25.1,47.3,38.616665
270,2023-01-12 06:00:00+00:00,Dubai,391.0,79.0,22.75,8.0,21.2,43.5,39.38333
271,2023-01-12 07:00:00+00:00,Dubai,360.0,71.75,22.2,19.0,20.5,42.1,39.816666
272,2023-01-12 08:00:00+00:00,Dubai,317.0,58.15,20.55,37.0,21.0,41.3,40.299995
273,2023-01-12 09:00:00+00:00,Dubai,269.0,43.1,18.1,57.0,21.0,40.9,40.933334
274,2023-01-12 10:00:00+00:00,Dubai,250.0,38.65,16.5,64.0,20.5,40.9,41.41667
275,2023-01-12 11:00:00+00:00,Dubai,240.0,37.1,14.85,67.0,20.2,43.3,41.86667
276,2023-01-12 12:00:00+00:00,Dubai,233.0,39.5,14.55,64.0,25.0,51.2,42.466667
277,2023-01-12 13:00:00+00:00,Dubai,239.0,47.65,14.2,53.0,22.8,48.9,43.716667
278,2023-01-12 14:00:00+00:00,Dubai,248.0,59.15,13.65,38.0,22.7,50.2,44.65
279,2023-01-12 15:00:00+00:00,Dubai,261.0,69.95,12.9,23.0,22.9,54.6,45.63333
280,2023-01-12 16:00:00+00:00,Dubai,276.0,70.55,12.35,20.0,23.6,62.9,46.63334
281,2023-01-12 17:00:00+00:00,Dubai,294.0,67.3,11.8,21.0,24.3,70.3,47.666664
282,2023-01-12 18:00:00+00:00,Dubai,302.0,60.7,11.15,26.0,24.3,70.5,48.666664
283,2023-01-12 19:00:00+00:00,Dubai,284.0,54.65,10.85,31.0,22.6,63.6,51.158333
284,2023-01-12 20:00:00+00:00,Dubai,253.0,47.2,10.65,37.0,20.4,56.2,53.38333
285,2023-01-12 21:00:00+00:00,Dubai,216.0,37.7,10.3,46.0,18.7,52.0,54.933327
286,2023-01-12 22:00:00+00:00,Dubai,199.0,30.8,9.9,52.0,18.0,52.3,56.141663
287,2023-01-12 23:00:00+00:00,Dubai,187.0,24.1,9.45,58.0,17.9,55.6,57.408333
288,2023-01-13 00:00:00+00:00,Dubai,269.0,46.75,17.3,32.0,23.3,45.6,59.00833
289,2023-01-13 01:00:00+00:00,Dubai,272.0,45.0,16.25,33.0,23.1,47.3,59.816673
290,2023-01-13 02:00:00+00:00,Dubai,276.0,42.55,14.8,36.0,22.3,47.6,60.149998
291,2023-01-13 03:00:00+00:00,Dubai,280.0,40.8,13.2,38.0,22.2,48.1,60.299995
292,2023-01-13 04:00:00+00:00,Dubai,284.0,43.0,12.9,38.0,22.3,48.9,60.368332
293,2023-01-13 05:00:00+00:00,Dubai,287.0,46.75,12.95,37.0,22.2,50.1,60.418335
294,2023-01-13 06:00:00+00:00,Dubai,281.0,47.8,12.7,40.0,18.5,45.8,60.464996
295,2023-01-13 07:00:00+00:00,Dubai,259.0,41.45,11.65,51.0,17.6,46.0,60.50333
296,2023-01-13 08:00:00+00:00,Dubai,228.0,31.55,10.25,66.0,18.0,51.6,60.568333
297,2023-01-13 09:00:00+00:00,Dubai,196.0,22.1,8.9,81.0,19.0,57.7,60.739998
298,2023-01-13 10:00:00+00:00,Dubai,190.0,21.15,8.75,86.0,19.4,61.5,61.019997
299,2023-01-13 11:00:00+00:00,Dubai,192.0,23.25,9.0,87.0,19.4,62.6,61.36333
300,2023-01-13 12:00:00+00:00,Dubai,201.0,29.9,9.5,82.0,19.0,62.2,61.684994
301,2023-01-13 13:00:00+00:00,Dubai,208.0,38.85,9.75,72.0,18.5,60.5,61.86833
302,2023-01-13 14:00:00+00:00,Dubai,218.0,50.55,10.1,57.0,18.6,59.8,62.06166
303,2023-01-13 15:00:00+00:00,Dubai,241.0,64.6,10.8,38.0,19.2,61.5,62.22166
304,2023-01-13 16:00:00+00:00,Dubai,275.0,72.6,11.75,27.0,21.4,66.4,62.336662
305,2023-01-13 17:00:00+00:00,Dubai,319.0,79.35,12.95,17.0,24.6,71.2,62.395
306,2023-01-13 18:00:00+00:00,Dubai,354.0,83.45,14.15,10.0,26.0,68.2,62.409996
307,2023-01-13 19:00:00+00:00,Dubai,345.0,81.0,14.5,11.0,25.5,60.1,62.371666
308,2023-01-13 20:00:00+00:00,Dubai,317.0,75.0,14.55,16.0,23.7,50.1,62.313328
309,2023-01-13 21:00:00+00:00,Dubai,280.0,65.35,14.5,25.0,21.9,42.3,62.211666
310,2023-01-13 22:00:00+00:00,Dubai,259.0,56.55,14.4,32.0,20.8,37.4,62.05
311,2023-01-13 23:00:00+00:00,Dubai,240.0,46.55,14.25,41.0,19.8,34.7,61.801666
312,2023-01-14 00:00:00+00:00,Dubai,229.0,38.3,14.25,47.0,19.0,32.8,61.45333
313,2023-01-14 01:00:00+00:00,Dubai,240.0,39.7,14.65,44.0,18.5,31.8,61.24
314,2023-01-14 02:00:00+00:00,Dubai,262.0,45.3,15.2,37.0,18.2,31.3,60.98167
315,2023-01-14 03:00:00+00:00,Dubai,297.0,53.1,16.05,29.0,18.8,32.0,60.710007
316,2023-01-14 04:00:00+00:00,Dubai,332.0,58.65,16.9,25.0,20.7,34.7,60.44167
317,2023-01-14 05:00:00+00:00,Dubai,371.0,64.45,17.9,23.0,22.7,37.6,60.205
318,2023-01-14 06:00:00+00:00,Dubai,391.0,66.35,18.3,26.0,20.4,34.9,59.983337
319,2023-01-14 07:00:00+00:00,Dubai,355.0,58.55,17.2,38.0,17.5,31.3,59.075005
320,2023-01-14 08:00:00+00:00,Dubai,291.0,45.8,15.4,55.0,17.5,32.7,57.85
321,2023-01-14 09:00:00+00:00,Dubai,224.0,33.25,13.45,72.0,18.3,35.4,56.274994
322,2023-01-14 10:00:00+00:00,Dubai,211.0,31.4,13.1,77.0,18.6,36.8,54.416664
323,2023-01-14 11:00:00+00:00,Dubai,214.0,33.2,13.2,77.0,18.1,36.6,52.358337
324,2023-01-14 12:00:00+00:00,Dubai,226.0,40.85,13.45,71.0,17.2,35.5,50.191673
325,2023-01-14 13:00:00+00:00,Dubai,235.0,52.75,13.55,58.0,16.4,34.7,47.966675
326,2023-01-14 14:00:00+00:00,Dubai,249.0,68.6,13.7,40.0,16.2,35.2,45.816673
327,2023-01-14 15:00:00+00:00,Dubai,270.0,85.0,13.95,20.0,17.1,38.1,43.76667
328,2023-01-14 16:00:00+00:00,Dubai,293.0,89.4,14.2,13.0,18.0,41.6,41.816666
329,2023-01-14 17:00:00+00:00,Dubai,320.0,89.8,14.5,9.0,19.7,44.2,39.920002
330,2023-01-14 18:00:00+00:00,Dubai,339.0,87.0,14.7,8.0,21.2,44.8,39.21667
331,2023-01-14 19:00:00+00:00,Dubai,329.0,82.75,14.5,10.0,22.1,43.9,38.81667
332,2023-01-14 20:00:00+00:00,Dubai,305.0,76.3,14.1,15.0,22.2,42.3,38.533337
333,2023-01-14 21:00:00+00:00,Dubai,275.0,66.85,13.75,22.0,22.2,41.8,38.408337
334,2023-01-14 22:00:00+00:00,Dubai,258.0,58.45,13.8,28.0,22.4,42.0,38.43334
335,2023-01-14 23:00:00+00:00,Dubai,243.0,49.3,13.95,36.0,22.3,41.2,38.566673
336,2023-01-15 00:00:00+00:00,Dubai,237.0,42.1,14.35,41.0,21.7,38.9,38.775005
337,2023-01-15 01:00:00+00:00,Dubai,246.0,43.9,14.6,38.0,21.2,36.6,39.000004
338,2023-01-15 02:00:00+00:00,Dubai,264.0,49.7,14.95,32.0,20.8,35.2,39.225006
339,2023-01-15 03:00:00+00:00,Dubai,307.0,58.25,15.95,24.0,21.1,35.7,39.44167
340,2023-01-15 04:00:00+00:00,Dubai,373.0,64.8,17.65,20.0,23.1,38.6,39.63334
341,2023-01-15 05:00:00+00:00,Dubai,456.0,71.9,19.85,17.0,25.6,42.7,39.833336
342,2023-01-15 06:00:00+00:00,Dubai,516.0,76.2,21.8,19.0,25.3,42.6,40.15
343,2023-01-15 07:00:00+00:00,Dubai,477.0,71.0,21.5,28.0,24.5,41.8,40.966667
344,2023-01-15 08:00:00+00:00,Dubai,394.0,61.4,20.3,42.0,24.4,43.5,42.13334
345,2023-01-15 09:00:00+00:00,Dubai,309.0,52.8,19.2,56.0,24.4,45.5,43.283333
346,2023-01-15 10:00:00+00:00,Dubai,302.0,53.95,19.8,58.0,24.9,46.7,44.299995
347,2023-01-15 11:00:00+00:00,Dubai,319.0,58.8,20.95,55.0,24.2,45.2,45.350006
348,2023-01-15 12:00:00+00:00,Dubai,369.0,70.45,23.4,43.0,18.9,32.4,46.36667
349,2023-01-15 13:00:00+00:00,Dubai,363.0,76.2,21.95,36.0,16.8,29.5,46.649994
350,2023-01-15 14:00:00+00:00,Dubai,355.0,84.35,19.85,26.0,14.1,25.4,46.716667
351,2023-01-15 15:00:00+00:00,Dubai,353.0,93.1,17.95,15.0,12.0,22.4,46.36666
352,2023-01-15 16:00:00+00:00,Dubai,363.0,95.75,17.75,11.0,11.2,21.1,45.516663
353,2023-01-15 17:00:00+00:00,Dubai,381.0,96.6,18.2,9.0,11.1,20.8,44.4
354,2023-01-15 18:00:00+00:00,Dubai,406.0,96.6,19.9,7.0,12.0,21.8,44.4
355,2023-01-15 19:00:00+00:00,Dubai,425.0,96.1,22.3,6.0,13.9,24.4,44.066666
356,2023-01-15 20:00:00+00:00,Dubai,444.0,94.9,25.5,5.0,16.5,28.0,43.26667
357,2023-01-15 21:00:00+00:00,Dubai,471.0,93.3,29.95,5.0,18.7,31.1,42.200005
358,2023-01-15 22:00:00+00:00,Dubai,489.0,92.25,33.2,5.0,21.4,34.8,41.5
359,2023-01-15 23:00:00+00:00,Dubai,507.0,91.25,36.5,5.0,24.5,39.0,40.833336
360,2023-01-16 00:00:00+00:00,Dubai,579.0,90.85,37.75,5.0,24.5,38.9,40.566666
361,2023-01-16 01:00:00+00:00,Dubai,582.0,89.2,39.05,5.0,24.2,38.4,39.68
362,2023-01-16 02:00:00+00:00,Dubai,587.0,86.9,40.95,4.0,24.5,39.1,39.841667
363,2023-01-16 03:00:00+00:00,Dubai,621.0,86.7,43.45,5.0,27.0,42.6,40.300003
364,2023-01-16 04:00:00+00:00,Dubai,702.0,92.15,45.75,6.0,31.7,49.0,41.433334
365,2023-01-16 05:00:00+00:00,Dubai,810.0,100.3,48.2,8.0,41.9,63.6,46.86667
366,2023-01-16 06:00:00+00:00,Dubai,874.0,105.4,48.65,14.0,36.4,55.6,50.266666
367,2023-01-16 07:00:00+00:00,Dubai,793.0,99.5,45.0,23.0,30.0,46.7,47.283333
368,2023-01-16 08:00:00+00:00,Dubai,646.0,88.6,39.15,35.0,28.3,44.7,48.200005
369,2023-01-16 09:00:00+00:00,Dubai,474.0,75.7,31.7,48.0,27.0,43.9,48.85
370,2023-01-16 10:00:00+00:00,Dubai,412.0,69.6,27.55,55.0,24.5,41.7,49.283325
371,2023-01-16 11:00:00+00:00,Dubai,375.0,64.9,23.85,60.0,21.5,38.3,49.216667
372,2023-01-16 12:00:00+00:00,Dubai,353.0,62.15,19.8,60.0,18.2,32.5,48.766663
373,2023-01-16 13:00:00+00:00,Dubai,353.0,70.15,18.9,49.0,15.3,28.8,48.649994
374,2023-01-16 14:00:00+00:00,Dubai,353.0,81.4,17.6,34.0,13.6,27.1,48.399994
375,2023-01-16 15:00:00+00:00,Dubai,359.0,91.25,16.25,19.0,12.6,26.5,48.316658
376,2023-01-16 16:00:00+00:00,Dubai,370.0,89.4,15.6,19.0,13.2,28.1,48.416656
377,2023-01-16 17:00:00+00:00,Dubai,386.0,83.05,15.2,23.0,13.8,30.0,48.75
378,2023-01-16 18:00:00+00:00,Dubai,411.0,76.35,16.0,28.0,15.1,32.8,49.19999
379,2023-01-16 19:00:00+00:00,Dubai,433.0,75.9,18.3,27.0,17.0,36.2,49.716667
380,2023-01-16 20:00:00+00:00,Dubai,458.0,77.25,21.65,25.0,19.0,39.5,50.23333
381,2023-01-16 21:00:00+00:00,Dubai,490.0,80.5,25.95,20.0,21.3,42.8,50.65
382,2023-01-16 22:00:00+00:00,Dubai,512.0,84.2,28.25,15.0,24.7,47.0,51.083336
383,2023-01-16 23:00:00+00:00,Dubai,533.0,88.95,30.25,10.0,28.4,51.0,51.63333
384,2023-01-17 00:00:00+00:00,Dubai,704.0,94.25,40.6,5.0,32.4,56.5,52.283333
385,2023-01-17 01:00:00+00:00,Dubai,723.0,94.9,43.1,3.0,32.9,56.3,53.600006
386,2023-01-17 02:00:00+00:00,Dubai,751.0,95.8,46.65,1.0,34.0,56.7,55.05001
387,2023-01-17 03:00:00+00:00,Dubai,783.0,97.3,49.8,0.0,34.7,57.0,56.63334
388,2023-01-17 04:00:00+00:00,Dubai,805.0,99.3,49.5,2.0,37.5,60.8,57.916664
389,2023-01-17 05:00:00+00:00,Dubai,824.0,101.65,47.9,5.0,41.7,67.3,58.88333
390,2023-01-17 06:00:00+00:00,Dubai,814.0,102.0,45.65,11.0,38.0,64.5,58.85
391,2023-01-17 07:00:00+00:00,Dubai,750.0,96.8,44.55,18.0,31.0,56.8,59.11667
392,2023-01-17 08:00:00+00:00,Dubai,654.0,89.0,43.5,26.0,32.4,59.0,59.283333
393,2023-01-17 09:00:00+00:00,Dubai,563.0,84.4,41.9,35.0,41.9,72.2,59.966675
394,2023-01-17 10:00:00+00:00,Dubai,563.0,91.6,40.45,38.0,73.1,115.7,60.49
395,2023-01-17 11:00:00+00:00,Dubai,595.0,104.1,38.8,39.0,63.8,102.9,62.110004
396,2023-01-17 12:00:00+00:00,Dubai,482.0,110.55,31.8,105.0,91.0,146.7,63.519997
397,2023-01-17 13:00:00+00:00,Dubai,502.0,111.8,29.75,81.0,63.3,106.9,65.94666
398,2023-01-17 14:00:00+00:00,Dubai,531.0,113.6,26.9,47.0,44.5,79.6,67.54666
399,2023-01-17 15:00:00+00:00,Dubai,561.0,113.95,23.95,12.0,34.7,63.3,68.57667
400,2023-01-17 16:00:00+00:00,Dubai,567.0,111.1,23.15,3.0,29.2,53.8,69.31334
401,2023-01-17 17:00:00+00:00,Dubai,565.0,106.55,23.0,3.0,27.4,49.6,69.846664
402,2023-01-17 18:00:00+00:00,Dubai,571.0,101.4,24.1,5.0,28.9,50.3,70.299995
403,2023-01-17 19:00:00+00:00,Dubai,607.0,101.6,26.9,2.0,32.4,54.2,70.76
404,2023-01-17 20:00:00+00:00,Dubai,654.0,103.25,30.8,0.0,37.0,60.8,71.27334
405,2023-01-17 21:00:00+00:00,Dubai,661.0,97.8,33.05,2.0,39.0,64.0,71.87334
406,2023-01-17 22:00:00+00:00,Dubai,575.0,80.95,30.1,16.0,37.6,61.9,72.46333
407,2023-01-17 23:00:00+00:00,Dubai,442.0,57.5,24.7,35.0,30.4,54.9,72.89333
408,2023-01-18 00:00:00+00:00,Dubai,254.0,32.1,15.15,56.0,26.0,60.1,72.96001
409,2023-01-18 01:00:00+00:00,Dubai,237.0,29.8,13.25,57.0,24.6,59.5,72.746666
410,2023-01-18 02:00:00+00:00,Dubai,213.0,26.5,10.55,58.0,20.8,51.5,72.47
411,2023-01-18 03:00:00+00:00,Dubai,190.0,22.85,7.45,61.0,18.5,42.1,72.03
412,2023-01-18 04:00:00+00:00,Dubai,188.0,21.7,6.1,63.0,16.4,33.5,71.490005
413,2023-01-18 05:00:00+00:00,Dubai,194.0,21.3,5.15,66.0,13.9,26.8,70.78667
414,2023-01-18 06:00:00+00:00,Dubai,198.0,20.8,4.35,70.0,13.0,24.8,69.86
415,2023-01-18 07:00:00+00:00,Dubai,193.0,20.1,4.15,73.0,13.3,25.1,69.02667
416,2023-01-18 08:00:00+00:00,Dubai,185.0,19.4,4.3,77.0,14.2,26.4,68.43667
417,2023-01-18 09:00:00+00:00,Dubai,175.0,18.3,4.4,81.0,14.9,27.5,67.83
418,2023-01-18 10:00:00+00:00,Dubai,168.0,16.8,4.1,83.0,15.2,28.3,66.93
419,2023-01-18 11:00:00+00:00,Dubai,161.0,15.05,3.65,84.0,15.3,28.5,65.0
420,2023-01-18 12:00:00+00:00,Dubai,162.0,14.85,3.4,79.0,16.8,31.3,63.383335
421,2023-01-18 13:00:00+00:00,Dubai,166.0,17.3,3.35,77.0,17.5,32.8,60.91
422,2023-01-18 14:00:00+00:00,Dubai,172.0,20.75,3.25,74.0,18.0,34.5,56.916656
423,2023-01-18 15:00:00+00:00,Dubai,179.0,24.05,3.25,71.0,18.2,35.2,52.5
424,2023-01-18 16:00:00+00:00,Dubai,184.0,24.35,3.4,71.0,17.9,35.0,49.749992
425,2023-01-18 17:00:00+00:00,Dubai,188.0,23.6,3.6,73.0,17.7,35.0,47.86666
426,2023-01-18 18:00:00+00:00,Dubai,190.0,22.15,3.95,75.0,17.6,35.2,46.249992
427,2023-01-18 19:00:00+00:00,Dubai,186.0,21.15,4.2,76.0,18.1,36.3,44.36666
428,2023-01-18 20:00:00+00:00,Dubai,179.0,19.95,4.5,78.0,19.0,38.4,41.983337
429,2023-01-18 21:00:00+00:00,Dubai,171.0,17.75,4.95,80.0,20.6,41.7,39.49167
430,2023-01-18 22:00:00+00:00,Dubai,167.0,14.65,5.35,83.0,23.1,47.0,37.958332
431,2023-01-18 23:00:00+00:00,Dubai,164.0,10.9,5.8,85.0,24.6,50.2,37.141666
432,2023-01-19 00:00:00+00:00,Dubai,165.0,6.2,6.75,89.0,24.3,50.5,36.945835
433,2023-01-19 01:00:00+00:00,Dubai,179.0,11.15,7.0,83.0,23.6,49.1,36.545834
434,2023-01-19 02:00:00+00:00,Dubai,200.0,18.15,7.3,75.0,22.9,47.3,36.1125
435,2023-01-19 03:00:00+00:00,Dubai,224.0,26.05,7.85,66.0,22.8,46.1,36.216667
436,2023-01-19 04:00:00+00:00,Dubai,237.0,29.4,8.4,63.0,24.6,47.8,36.575
437,2023-01-19 05:00:00+00:00,Dubai,248.0,31.6,9.0,62.0,24.3,47.0,37.258335
438,2023-01-19 06:00:00+00:00,Dubai,254.0,32.1,9.55,64.0,21.0,41.2,38.124996
439,2023-01-19 07:00:00+00:00,Dubai,249.0,29.45,9.45,70.0,20.1,39.0,38.791664
440,2023-01-19 08:00:00+00:00,Dubai,237.0,24.95,9.15,78.0,19.8,37.8,39.358334
441,2023-01-19 09:00:00+00:00,Dubai,225.0,21.0,8.8,87.0,19.8,37.5,39.824997
442,2023-01-19 10:00:00+00:00,Dubai,222.0,21.25,8.8,89.0,19.0,36.2,40.466667
443,2023-01-19 11:00:00+00:00,Dubai,222.0,23.1,8.85,88.0,17.6,33.9,41.1
444,2023-01-19 12:00:00+00:00,Dubai,221.0,26.45,8.55,90.0,19.4,38.3,41.48333
445,2023-01-19 13:00:00+00:00,Dubai,227.0,31.95,8.75,83.0,18.2,36.4,41.916664
446,2023-01-19 14:00:00+00:00,Dubai,236.0,39.8,9.1,74.0,17.1,34.5,42.033333
447,2023-01-19 15:00:00+00:00,Dubai,251.0,48.15,9.75,63.0,15.7,32.2,41.88334
448,2023-01-19 16:00:00+00:00,Dubai,267.0,50.65,10.45,59.0,14.9,30.5,41.466667
449,2023-01-19 17:00:00+00:00,Dubai,286.0,51.35,11.3,57.0,15.3,30.4,40.966667
450,2023-01-19 18:00:00+00:00,Dubai,302.0,50.6,12.5,56.0,15.0,29.6,40.566666
451,2023-01-19 19:00:00+00:00,Dubai,300.0,48.6,13.4,57.0,14.6,28.6,40.13334
452,2023-01-19 20:00:00+00:00,Dubai,289.0,45.45,14.35,58.0,14.2,27.5,39.774998
453,2023-01-19 21:00:00+00:00,Dubai,275.0,42.0,15.85,60.0,14.0,26.5,39.375004
454,2023-01-19 22:00:00+00:00,Dubai,261.0,39.5,17.0,61.0,14.1,25.8,38.825005
455,2023-01-19 23:00:00+00:00,Dubai,245.0,37.3,18.3,61.0,14.2,25.1,38.075005
456,2023-01-20 00:00:00+00:00,Dubai,347.0,49.45,29.2,49.0,18.4,31.7,37.20834
457,2023-01-20 01:00:00+00:00,Dubai,362.0,59.1,30.7,37.0,17.1,29.3,36.71667
458,2023-01-20 02:00:00+00:00,Dubai,386.0,72.8,32.8,21.0,18.0,30.2,36.175003
459,2023-01-20 03:00:00+00:00,Dubai,450.0,87.9,36.5,6.0,24.0,38.1,39.16
460,2023-01-20 04:00:00+00:00,Dubai,567.0,94.8,41.35,4.0,31.3,48.2,43.2
461,2023-01-20 05:00:00+00:00,Dubai,717.0,99.3,47.2,8.0,37.4,56.7,46.200005
462,2023-01-20 06:00:00+00:00,Dubai,806.0,96.5,49.45,19.0,35.7,54.9,44.333336
463,2023-01-20 07:00:00+00:00,Dubai,690.0,82.0,42.35,35.0,27.8,44.0,38.741665
464,2023-01-20 08:00:00+00:00,Dubai,479.0,60.35,30.55,55.0,18.7,31.2,39.383335
465,2023-01-20 09:00:00+00:00,Dubai,253.0,38.35,17.9,75.0,17.8,30.0,39.291668
466,2023-01-20 10:00:00+00:00,Dubai,210.0,34.4,15.05,78.0,18.0,30.6,39.124996
467,2023-01-20 11:00:00+00:00,Dubai,221.0,36.45,15.15,75.0,17.6,30.7,39.041668
468,2023-01-20 12:00:00+00:00,Dubai,250.0,42.25,16.35,77.0,16.1,28.2,39.041668
469,2023-01-20 13:00:00+00:00,Dubai,250.0,46.15,15.9,71.0,15.3,27.2,38.766666
470,2023-01-20 14:00:00+00:00,Dubai,251.0,51.7,15.25,62.0,14.3,26.1,38.524998
471,2023-01-20 15:00:00+00:00,Dubai,254.0,58.75,14.65,51.0,13.9,25.9,38.291668
472,2023-01-20 16:00:00+00:00,Dubai,262.0,63.5,14.75,43.0,14.8,29.1,38.141666
473,2023-01-20 17:00:00+00:00,Dubai,273.0,68.05,15.1,36.0,15.1,34.0,38.13333
474,2023-01-20 18:00:00+00:00,Dubai,280.0,70.8,15.45,30.0,16.8,41.2,38.116665
475,2023-01-20 19:00:00+00:00,Dubai,274.0,68.95,15.45,31.0,18.2,44.7,38.266666
476,2023-01-20 20:00:00+00:00,Dubai,263.0,64.65,15.3,34.0,18.0,42.0,38.566666
477,2023-01-20 21:00:00+00:00,Dubai,248.0,57.3,15.25,40.0,17.2,37.4,38.88333
478,2023-01-20 22:00:00+00:00,Dubai,236.0,49.3,15.25,46.0,16.4,33.3,39.149998
479,2023-01-20 23:00:00+00:00,Dubai,224.0,39.85,15.3,54.0,16.4,31.5,39.341663
480,2023-01-21 00:00:00+00:00,Dubai,321.0,65.0,21.4,23.0,25.6,43.3,39.524998
481,2023-01-21 01:00:00+00:00,Dubai,344.0,67.15,22.85,20.0,25.2,42.0,40.249992
482,2023-01-21 02:00:00+00:00,Dubai,377.0,70.2,24.85,15.0,24.9,41.2,41.6
483,2023-01-21 03:00:00+00:00,Dubai,425.0,74.0,27.05,12.0,25.9,42.5,42.75
484,2023-01-21 04:00:00+00:00,Dubai,475.0,77.85,28.1,12.0,29.0,47.4,43.066673
485,2023-01-21 05:00:00+00:00,Dubai,531.0,81.95,28.8,13.0,33.5,54.4,42.683342
486,2023-01-21 06:00:00+00:00,Dubai,551.0,80.0,27.8,23.0,26.8,48.2,42.03334
487,2023-01-21 07:00:00+00:00,Dubai,481.0,66.65,24.2,42.0,20.5,42.6,40.549995
488,2023-01-21 08:00:00+00:00,Dubai,365.0,47.0,18.95,69.0,18.6,40.3,39.666668
489,2023-01-21 09:00:00+00:00,Dubai,244.0,27.55,13.7,96.0,19.4,41.9,39.658333
490,2023-01-21 10:00:00+00:00,Dubai,224.0,24.95,12.9,104.0,20.4,44.0,42.666668
491,2023-01-21 11:00:00+00:00,Dubai,235.0,28.15,13.6,106.0,19.9,43.4,44.0
492,2023-01-21 12:00:00+00:00,Dubai,268.0,39.95,16.05,90.0,18.7,39.0,40.36666
493,2023-01-21 13:00:00+00:00,Dubai,268.0,43.5,15.55,84.0,17.1,35.9,40.799995
494,2023-01-21 14:00:00+00:00,Dubai,269.0,48.55,14.8,76.0,14.8,31.1,41.1
495,2023-01-21 15:00:00+00:00,Dubai,272.0,54.95,14.3,65.0,13.3,27.6,41.183327
496,2023-01-21 16:00:00+00:00,Dubai,278.0,58.85,14.65,58.0,14.2,29.1,41.08333
497,2023-01-21 17:00:00+00:00,Dubai,286.0,62.5,15.4,51.0,16.5,35.2,40.98333
498,2023-01-21 18:00:00+00:00,Dubai,293.0,65.6,16.25,44.0,18.9,42.3,41.21666
499,2023-01-21 19:00:00+00:00,Dubai,293.0,66.65,16.6,40.0,21.2,48.4,41.566658
500,2023-01-21 20:00:00+00:00,Dubai,290.0,66.6,16.8,38.0,22.2,50.8,42.066666
501,2023-01-21 21:00:00+00:00,Dubai,283.0,63.35,17.0,38.0,22.5,49.9,42.76667
502,2023-01-21 22:00:00+00:00,Dubai,271.0,55.45,16.95,44.0,22.2,47.8,43.65
503,2023-01-21 23:00:00+00:00,Dubai,257.0,44.7,16.8,53.0,21.6,45.1,44.616676
504,2023-01-22 00:00:00+00:00,Dubai,391.0,85.5,25.15,9.0,33.4,59.5,45.483337
505,2023-01-22 01:00:00+00:00,Dubai,411.0,84.6,26.25,8.0,33.4,59.4,46.783348
506,2023-01-22 02:00:00+00:00,Dubai,441.0,83.35,27.8,6.0,33.2,58.3,48.15
507,2023-01-22 03:00:00+00:00,Dubai,485.0,82.8,29.45,6.0,33.4,58.3,49.533333
508,2023-01-22 04:00:00+00:00,Dubai,535.0,86.1,30.35,7.0,35.5,61.0,50.783348
509,2023-01-22 05:00:00+00:00,Dubai,591.0,90.95,31.0,10.0,38.4,65.2,51.866676
510,2023-01-22 06:00:00+00:00,Dubai,608.0,89.6,30.05,21.0,30.3,55.1,52.68335
511,2023-01-22 07:00:00+00:00,Dubai,528.0,75.65,26.7,40.0,21.5,43.1,53.26667
512,2023-01-22 08:00:00+00:00,Dubai,398.0,54.95,21.85,66.0,20.0,39.9,53.433327
513,2023-01-22 09:00:00+00:00,Dubai,261.0,33.8,16.65,93.0,20.7,39.9,53.666664
514,2023-01-22 10:00:00+00:00,Dubai,233.0,29.3,15.3,103.0,20.6,39.2,53.88333
515,2023-01-22 11:00:00+00:00,Dubai,239.0,30.3,15.1,106.0,19.7,37.5,53.916656
516,2023-01-22 12:00:00+00:00,Dubai,245.0,36.2,15.45,102.0,17.5,33.2,53.88333
517,2023-01-22 13:00:00+00:00,Dubai,256.0,44.25,15.25,91.0,14.9,29.3,53.683327
518,2023-01-22 14:00:00+00:00,Dubai,272.0,55.7,15.0,74.0,13.8,27.5,53.316673
519,2023-01-22 15:00:00+00:00,Dubai,289.0,68.3,14.75,55.0,13.8,26.5,53.15
520,2023-01-22 16:00:00+00:00,Dubai,295.0,73.35,14.85,45.0,13.8,25.8,53.233337
521,2023-01-22 17:00:00+00:00,Dubai,297.0,76.3,15.05,37.0,14.9,28.9,53.166664
522,2023-01-22 18:00:00+00:00,Dubai,293.0,75.85,15.1,32.0,17.7,39.3,52.9
523,2023-01-22 19:00:00+00:00,Dubai,281.0,71.0,14.7,34.0,21.0,52.7,52.700005
524,2023-01-22 20:00:00+00:00,Dubai,264.0,63.05,14.1,40.0,22.1,58.9,52.666664
525,2023-01-22 21:00:00+00:00,Dubai,243.0,51.55,13.4,49.0,21.2,56.8,52.649994
526,2023-01-22 22:00:00+00:00,Dubai,228.0,41.65,13.05,57.0,19.6,51.6,52.433327
527,2023-01-22 23:00:00+00:00,Dubai,214.0,30.95,12.75,66.0,18.3,46.3,51.999992
